"","AGE","AVPREARN","BENEPAID","BENPDBYE","BENYRBEG","BLACK","BONELIGB","CLAIMDT","CONTROL","DEPALLOW","ELIG2","EXSTBEN1","EXSTBENY","HIE","HISPANIC","JSIE","L1QWAGES","L2QWAGES","L3QWAGES","L4QWAGES","LAGREE","MALE","MBASR","NATVAMER","NOHSUB","NOHSUB1","OTHERACE","POSPEARN","POSQEARN","PREPEARN","REFILEDT","REFILEIN","REHIRE11","REHIREDT","REHIREIN","RHIREARN","SRBEN1","SRBENYR","VCHPAID","WGETOT1","WGETOT2","WGETOT3","WGETOT4","WGETOT5","WGETOT6","WHITE","WKBENEFT","WKPAID","WKSPDBYE"
"3772",43,6038,6688,6688,8990,0,0,8990,0,48,1,1,1,0,0,1,5924,6136,6136,5956,1,1,5434,0,0,0,0,4338,0,5959,NA,0,0,NA,0,0,5434,5434,0,5959,4953,0,0,0,4338,1,161,32,32
"3773",23,931,0,0,9004,1,0,9004,1,18,1,0,0,0,0,0,0,1714,1424,587,NA,0,2002,0,0,0,0,152,152,4573,9039,1,1,9023,1,1,0,0,0,4573,1888,152,0,0,0,0,59,0,0
"3774",26,3125,4224,4224,8976,0,0,8976,0,0,1,1,1,1,0,0,2744,3537,2844,3374,1,0,3328,0,0,0,0,2730,2730,3255,NA,0,0,NA,0,0,3328,3328,0,3255,1680,0,0,2730,301,1,128,33,33
"3775",27,2523,6536,6536,9025,0,0,9025,1,40,1,1,1,0,0,0,0,3650,3500,2940,NA,0,4472,0,0,0,0,173,0,3560,NA,0,0,NA,0,0,4472,4472,0,3560,0,173,0,0,0,1,132,38,38
"3776",27,4266,627,627,9025,0,1,9025,0,48,1,0,0,1,0,0,3996,4798,4096,4174,1,0,5434,0,1,1,0,3591,3570,4191,NA,0,1,9069,1,1,627,627,1,4191,3621,3591,3570,4312,3423,1,161,3,3
"3777",27,3892,3087,3087,9025,0,0,9025,1,0,1,0,0,0,0,0,3911,4001,3934,3722,NA,1,3822,0,0,0,0,22,3331,4096,NA,0,0,9180,1,0,3087,3087,0,4096,5383,22,2116,3331,2497,1,147,21,21
"3778",25,1586,3952,3952,9004,1,0,9004,0,24,1,1,1,0,0,1,2512,1808,617,1408,0,0,2704,0,0,0,0,234,234,3079,NA,0,0,NA,0,0,2704,2704,0,3079,1509,0,0,0,234,0,80,38,38
"3779",28,1757,2250,2250,8997,0,0,8997,0,0,1,0,0,1,0,0,2165,12,2450,2400,1,1,2340,0,0,0,0,0,0,2454,NA,0,0,9181,1,0,2250,2250,0,2454,1008,0,0,0,0,1,90,25,25
"3780",27,4335,1610,1610,9011,0,0,9011,0,0,1,0,0,1,0,0,0,2764,7753,6825,0,0,4186,0,0,0,0,4797,11677,943,NA,0,1,9089,1,0,1610,1610,0,943,648,4797,11677,11259,10624,1,161,10,10
"3781",25,3492,3406,3406,9053,0,0,9053,0,0,1,1,1,1,0,0,3452,3505,3453,3559,0,1,3406,0,0,0,0,114,0,0,9149,1,0,NA,0,0,3406,3406,0,3825,0,0,0,114,0,1,131,26,26
"3782",27,3140,2054,2054,9039,0,0,9039,0,37,1,0,0,0,0,1,3294,2893,3260,3111,1,0,4108,0,0,0,0,265,2526,2025,NA,0,0,9138,1,0,2054,2054,0,2025,305,265,2526,2907,2934,1,121,13,13
"3783",26,1009,207,1827,9081,0,1,9081,0,0,1,0,1,0,1,1,0,1857,1861,319,1,1,1794,0,0,1,0,2737,2737,1275,9312,1,1,9110,1,1,207,1794,1,1848,1275,1145,2737,2575,0,0,69,3,21
"3784",20,1017,2242,2242,9004,1,0,9004,1,0,1,1,1,0,0,0,0,1792,1384,890,NA,1,1534,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,1534,1534,0,NA,NA,NA,NA,NA,NA,0,59,38,38
"3785",22,3077,3960,3960,8997,0,0,8997,1,0,1,1,1,0,0,0,3008,3384,3057,2862,NA,0,3120,0,0,0,0,1911,2691,2801,NA,0,0,NA,0,0,3120,3120,0,2801,2912,0,0,1911,2691,1,120,33,33
"3786",48,1195,1665,1665,8983,0,0,8983,0,26,1,0,0,0,1,1,0,2310,2292,176,1,1,2886,0,0,0,0,0,0,2655,NA,0,0,9111,1,0,1665,1665,0,2655,1235,0,0,0,0,0,85,15,15
"3787",26,483,915,915,8997,1,0,8997,1,10,1,0,0,0,0,0,0,166,1325,442,NA,1,1586,0,0,0,0,872,2880,5293,NA,0,0,9109,1,0,915,915,0,5293,4988,872,2880,3070,1788,0,51,15,15
"3788",27,4379,418,418,9067,0,1,9067,0,48,1,0,0,1,0,0,5506,4247,3882,3882,1,1,5434,0,0,0,0,5105,5105,4500,NA,0,1,9089,1,1,418,418,0,5506,4500,3668,5105,5330,5330,1,161,2,2
"3789",27,5535,0,1449,8976,0,0,8976,0,0,1,0,0,1,0,0,7092,4860,4923,5264,1,1,4186,0,0,0,0,3882,3882,5920,9039,1,1,8985,1,1,0,1449,0,5920,7462,3882,5086,5839,9100,1,161,0,9
"3790",25,804,51,51,9032,0,0,9032,0,0,1,0,0,0,0,1,616,1149,863,591,1,0,1326,0,0,0,0,0,0,1262,NA,0,1,9048,1,0,51,51,0,1262,434,0,0,0,0,1,51,1,1
"3791",24,1986,2884,2884,9018,0,0,9018,0,0,1,1,1,1,0,0,0,2400,2763,2782,1,1,2678,0,0,0,0,1430,0,0,NA,0,0,NA,0,0,2678,2678,0,0,0,0,0,0,1430,1,103,28,28
"3792",26,3704,966,966,8990,0,1,8990,1,0,1,0,0,0,0,0,5125,4367,4312,1011,NA,1,4186,0,0,0,0,3311,3311,4847,NA,0,1,9042,1,1,966,966,0,4847,2924,3311,4344,4291,4665,1,161,6,6
"3793",25,959,252,1596,9032,0,0,9032,0,20,1,0,0,1,0,0,0,1799,1628,411,1,1,2184,0,0,0,0,2003,1892,1995,9179,1,1,9060,1,1,252,1596,0,1995,2471,2003,1892,988,0,1,64,3,19
"3794",37,1086,4028,4028,8997,1,0,8997,1,25,1,1,1,0,0,0,0,0,2244,2099,NA,0,2756,0,0,0,0,0,0,2036,NA,0,0,NA,0,0,2756,2756,0,2036,2030,0,0,0,0,0,81,38,38
"3795",25,1171,3078,3078,9032,0,0,9032,0,0,1,1,1,0,0,1,0,1545,2813,324,1,1,2106,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,2106,2106,0,NA,NA,NA,NA,NA,NA,1,81,38,38
"3796",22,519,561,561,9004,0,0,9004,1,0,1,0,0,0,0,0,0,0,1068,1010,NA,0,1326,0,0,0,0,430,432,0,NA,0,0,9089,1,0,561,561,0,0,0,430,432,2275,1959,1,51,11,11
"3797",23,2156,0,0,8983,0,1,8983,0,27,1,0,0,1,1,0,2079,2127,1843,2574,0,0,2964,0,0,0,0,2122,0,2552,NA,0,1,8990,1,1,0,0,0,2552,437,0,0,0,2122,0,87,0,0
"3798",24,4119,822,822,8997,1,0,8997,1,48,1,0,0,0,0,0,0,6339,6837,3298,NA,0,5434,0,0,0,0,1194,1194,0,9081,1,1,9039,1,1,822,822,0,0,0,1194,0,0,0,0,161,4,4
