"","AGE","AVPREARN","BONELIGB","CLAIMDT","DEPALLOW","ELIG2","L1QWAGES","L2QWAGES","L3QWAGES","L4QWAGES","MALE","MBASR","NOHSUB","NOHSUB1","POSPEARN","POSQEARN","PREPEARN","SRBEN1","SRBENYR","WGETOT1","WGETOT2","WGETOT3","WGETOT4","WGETOT5","WGETOT6","Z_HIE","Z_JSIE","A_HIE","A_JSIE","time_r","status_r","RACE"
"166",27,1456,0,8976,0,1,978,2303,1919,625,1,2028,0,0,1753,1753,2609,2028,2028,2609,629,0,0,1753,2880,0,0,0,0,182,0,"White"
"167",45,2885,0,9046,0,1,2769,2538,3231,3000,0,3016,0,0,1447,1447,3692,348,1508,2769,3692,2700,1447,2709,0,1,0,1,0,42,1,"White"
"168",24,3220,1,9032,39,1,3381,3508,3092,2900,1,4342,0,0,603,0,3888,425,425,3888,3020,603,0,0,0,1,0,1,0,30,1,"White"
"169",42,10081,0,9004,48,1,9291,10902,10839,9291,1,5434,0,0,26,0,9291,5434,5434,9291,0,26,0,0,0,0,0,0,0,182,0,"White"
"170",24,2092,0,9046,0,1,0,3529,383,4456,1,3848,0,0,3892,0,12,3848,3848,3529,12,1667,0,3892,0,1,0,0,0,182,0,"Black"
"171",24,3659,1,9081,0,1,3392,4698,3138,3408,1,3900,0,0,4342,4342,3958,150,150,3392,3958,2809,4342,5568,5999,0,1,0,1,19,1,"White"
"172",46,10666,1,9046,48,1,0,13385,14500,14780,1,5434,0,0,18846,18846,11154,1254,1254,25968,11154,4154,18846,0,16154,1,0,0,0,52,1,"White"
"173",33,6976,1,8990,0,1,3000,7800,8400,8705,0,4186,0,0,6438,6438,7800,805,805,7800,6720,6438,8077,8077,6975,0,0,0,0,44,1,"White"
"174",48,4074,0,9004,48,1,4309,4300,4230,3456,0,5382,0,0,899,0,3895,5382,5382,3895,3895,899,0,0,0,1,0,1,0,182,0,"Other"
"175",47,2416,0,9016,0,1,0,0,4519,5146,0,4186,0,0,0,0,23,4186,4186,23,0,0,0,0,0,0,0,0,0,182,0,"Hispanic"
"176",28,4400,0,8983,0,1,4784,4194,4720,3903,0,4186,0,0,448,0,4208,4186,4186,4208,3879,0,0,448,0,0,1,0,1,182,0,"White"
"177",30,2147,1,9032,26,1,2076,2393,1848,2273,0,2912,1,1,1898,2020,2516,224,224,2516,921,1898,2020,2779,1726,0,1,0,1,22,1,"White"
"178",46,584,1,8990,13,1,0,0,1157,1179,0,1664,0,0,1398,1398,1669,320,320,1669,1368,1398,1205,1591,1830,0,0,0,0,44,1,"White"
"179",49,5180,0,9025,0,1,4747,5029,5353,5589,1,4186,0,0,141,3586,5066,1771,4186,5066,3860,141,3586,4394,3387,0,0,0,0,83,1,"Black"
"180",31,852,0,9018,0,1,0,0,1838,1569,1,1638,0,0,0,0,2570,1638,1638,2570,1525,0,0,0,0,1,0,1,0,182,0,"White"
"181",36,3253,0,9032,0,1,4566,2592,3087,2768,0,3692,0,0,1199,4255,5091,3124,3124,5091,5196,1199,1364,4255,4255,0,1,0,1,162,1,"White"
"182",52,6778,1,8990,48,1,6523,7417,6612,6560,1,5434,0,0,5649,5649,6865,836,836,6865,6174,5649,6569,5732,6637,0,0,0,0,36,1,"Other"
"183",41,2179,0,9032,30,1,2700,2600,1124,2292,1,3328,0,0,0,0,2700,3328,3328,2700,2520,0,0,0,0,1,0,1,0,182,0,"Hispanic"
"184",28,3781,0,9039,0,1,4265,3495,3718,3645,0,3848,0,0,44,44,4265,3848,3848,4265,3077,0,0,44,0,0,1,0,1,182,0,"White"
"185",23,1115,0,9025,0,1,0,574,2765,1123,1,1872,0,0,789,789,2801,1872,1872,2801,2469,0,0,789,1989,1,0,1,0,182,0,"White"
"186",46,1531,0,9074,0,1,1625,1375,1750,1375,0,1638,0,0,0,0,1625,1638,1638,1625,1625,0,0,0,0,0,0,0,0,182,0,"White"
"187",42,3540,1,9074,48,1,4200,4440,3820,1700,1,5408,1,1,2893,2893,6033,582,582,4200,6033,3042,2893,4752,4168,0,1,0,1,22,1,"White"
"188",46,11303,0,9046,48,1,0,14369,16822,14022,1,5434,0,0,12501,12501,12316,3553,3553,14369,12316,5186,0,12501,12501,1,0,1,0,129,1,"White"
"189",26,5288,0,9067,0,1,5581,5200,5355,5016,1,4186,0,0,1034,1034,5241,3220,3220,5581,5241,1760,0,1034,832,0,1,0,1,153,1,"Black"
"190",51,908,0,9039,0,1,0,0,1104,2527,0,1768,0,0,1472,1472,1104,1768,1768,1104,1730,0,0,1472,1582,0,0,0,0,182,0,"White"
"191",34,2930,0,8983,48,1,0,5408,5408,901,0,5434,0,0,0,0,4507,5434,5434,4507,0,0,0,0,0,1,0,0,0,182,0,"White"
"192",35,13838,1,8997,48,1,16538,13812,13462,11538,1,5434,0,0,10612,0,14808,1672,1672,14808,11635,10612,0,13750,13750,1,0,0,0,64,1,"White"
"193",31,5190,0,8976,0,1,5489,5571,4929,4770,1,4186,0,0,3096,5932,6685,2737,2737,6685,1458,3096,5932,5975,6050,0,1,0,1,120,1,"White"
"194",28,7945,0,9032,48,1,8977,6442,7878,8484,0,5434,0,0,4344,8038,8983,2926,2926,8983,8664,4344,8038,10231,15602,0,0,0,0,106,1,"White"
"195",41,11038,0,9039,48,1,0,15000,17900,11250,1,5434,0,0,6560,0,17920,3553,3553,17920,15360,6560,0,0,0,1,0,0,0,127,1,"White"
"196",41,13500,0,8990,48,1,14000,12000,14000,14000,1,5434,0,0,3462,0,0,1463,1463,0,0,0,3462,0,1731,1,0,1,0,100,1,"White"
"197",37,2659,0,9011,0,1,0,0,4032,6604,1,4186,0,0,0,0,10207,4186,4186,10207,6320,0,0,0,0,1,0,1,0,182,0,"White"
"198",34,6119,0,9018,48,1,6270,6069,6069,6069,1,5434,0,0,0,0,2633,836,836,2633,0,0,0,0,0,0,0,0,0,36,1,"White"
"199",51,4698,0,9074,48,1,5106,4846,4686,4154,1,5434,0,0,0,0,4327,5434,5434,5106,4327,9014,0,0,0,1,0,0,0,182,0,"Black"
"200",34,601,0,9025,13,1,0,943,1356,105,0,1664,0,0,328,0,1565,1664,1664,1565,2386,328,0,0,0,0,1,0,1,182,0,"Black"
"201",30,11876,0,9032,48,1,14377,11495,11553,10079,1,5434,0,0,4396,0,9525,5434,5434,9525,9525,4396,0,0,0,0,0,0,0,182,0,"White"
"202",36,9224,0,9018,0,1,8654,10096,8519,9625,1,4186,0,0,4710,0,10096,4186,4186,10096,7442,4710,0,0,0,0,1,0,1,182,0,"White"
"203",47,1786,0,9011,0,1,1825,2038,1560,1721,0,1872,0,0,0,0,1719,1872,1872,1719,1834,0,0,0,0,0,0,0,0,182,0,"Black"
"204",39,6521,0,9074,0,1,7260,7192,5815,5815,1,4186,0,0,7192,3923,6222,1449,4186,7260,6222,6119,7192,3923,0,0,0,0,0,71,1,"White"
"205",21,1886,0,9081,0,1,1992,1902,1958,1691,1,1898,0,0,0,0,1836,1898,1898,1992,1836,858,0,0,0,0,1,0,1,182,0,"White"
"206",22,6215,1,8976,0,1,6374,6254,6119,6114,1,4186,1,1,6299,6299,6820,322,322,6820,2328,6299,6533,6863,6353,0,1,0,1,22,1,"White"
"207",38,4683,0,8997,48,1,4744,4744,4744,4501,0,5434,0,0,578,0,4854,5434,5434,4854,4568,0,0,0,578,0,0,0,0,182,0,"White"
"208",35,4883,1,9004,48,1,5371,5336,4170,4654,0,5434,0,0,4379,4379,6352,209,209,6352,4015,4379,4846,4872,3292,0,0,0,0,15,1,"Other"
"209",28,1553,1,9018,20,1,1784,1731,1604,1095,0,2210,0,0,1541,0,1761,0,0,1761,114,0,1541,1528,1611,1,0,1,0,8,1,"White"
"210",42,7563,1,9081,0,1,0,9800,9800,10650,1,4186,0,0,13600,0,0,322,322,0,0,0,0,13600,13000,1,0,1,0,22,1,"White"
"211",37,5427,0,9011,0,1,5299,5319,5246,5844,0,4186,0,0,2495,2495,5299,805,805,5299,3533,0,2495,4200,3663,0,0,0,0,138,1,"White"
"212",54,5975,0,9025,0,1,0,8025,8025,7850,1,4186,0,0,0,0,8025,4186,4186,8025,7449,0,0,0,0,0,1,0,1,182,0,"White"
"213",32,8768,0,8976,0,1,6240,12906,6240,9688,1,4186,0,0,5159,10080,9463,2254,2254,9463,7840,5159,10080,9216,9414,1,0,0,0,106,1,"White"
"214",45,6876,0,9032,0,1,5708,7784,7265,6746,0,4186,1,1,0,0,6746,1449,1449,6746,14167,0,0,0,0,1,0,1,0,86,1,"White"
"215",38,14393,0,9046,48,1,12750,19933,13089,11800,1,5434,0,0,3500,0,11804,5434,5434,12750,11804,17209,3500,0,0,0,1,0,1,182,0,"White"
"216",31,4574,0,8997,48,1,4765,4159,4575,4797,0,5434,0,0,379,1742,1623,5406,5406,1623,2461,379,964,1742,1949,1,0,1,0,182,0,"White"
"217",28,2607,0,9039,41,1,0,3649,3127,3653,0,4576,0,0,298,0,4589,4576,4576,4589,3181,298,0,0,0,0,0,0,0,182,0,"White"
"218",24,2055,1,8976,0,1,2019,2468,2129,1605,0,2210,0,0,595,595,1803,0,0,1803,0,595,3026,1547,3225,0,1,0,1,7,1,"White"
"219",53,4766,0,9011,0,1,4427,7537,2523,4576,0,4186,0,0,825,4774,2733,966,1127,2733,2800,825,4774,1975,334,1,0,0,0,50,1,"White"
"220",43,11563,1,9039,0,1,11500,11500,11500,11750,1,4186,0,0,7692,0,11500,322,322,11500,26602,7692,0,0,0,0,0,0,0,22,1,"White"
"221",41,5803,0,9067,48,1,2500,7242,7242,6227,1,5434,0,0,2450,4850,6500,2717,2717,3000,6500,2000,2450,4850,5200,1,0,1,0,99,1,"White"
"222",37,8033,0,8976,48,1,8585,7835,7697,8015,0,5434,0,0,577,7132,7500,3634,3634,7500,8885,577,7132,7449,9272,0,0,0,0,134,1,"White"
"223",38,6060,1,9074,0,1,7137,6309,5245,5550,0,4186,1,1,5354,5354,5793,161,161,7137,5793,5671,5354,4846,5750,0,1,0,1,17,1,"White"
"224",22,903,0,8983,0,1,0,0,2120,1493,0,1742,0,0,1774,1859,2455,737,737,2455,1225,1774,1859,1707,1948,0,1,0,1,91,1,"White"
"225",50,6835,0,9018,0,1,6538,7315,7263,6226,0,4186,0,0,560,560,7627,1932,1932,7627,6211,0,560,0,750,0,0,0,0,93,1,"White"
"226",31,4763,0,9067,0,1,5185,4462,4842,4562,0,4186,1,1,3603,3603,4415,483,483,5185,4415,4070,3603,5470,0,0,1,0,1,31,1,"White"
"227",27,4961,0,9053,0,1,5658,5500,5500,3187,1,4186,0,0,0,0,6615,4186,4186,5658,6615,3358,0,0,0,0,0,0,0,182,0,"White"
"228",46,3827,0,8997,48,1,0,5512,4951,4846,1,5434,0,0,358,0,4633,5434,5434,4633,5683,358,0,0,0,0,1,0,1,182,0,"White"
"229",27,1478,0,9053,0,1,0,2844,2669,399,1,2652,0,0,162,162,3038,2652,2652,2844,3038,804,0,0,162,0,0,0,0,182,0,"Black"
"230",52,2413,0,9025,0,1,3085,2903,2457,1207,1,2886,0,0,884,956,4099,2886,2886,4099,5554,0,884,1254,956,0,0,0,0,182,0,"White"
"231",47,2640,0,8990,0,1,0,3380,3380,3800,0,3458,0,0,732,0,3380,3458,3458,3380,1959,732,0,0,0,1,0,0,0,182,0,"White"
"232",38,8986,0,9046,48,1,9610,8654,10233,7446,1,5434,0,0,0,0,10308,2299,2299,9054,10308,2107,0,0,0,0,0,0,0,155,1,"Other"
"233",50,5620,0,9074,0,1,5824,4736,5149,6773,1,4186,0,0,941,7092,5343,3381,3381,5824,5343,2958,941,7092,5069,0,0,0,0,155,1,"White"
"234",35,2369,0,9039,28,1,2450,2425,2350,2250,0,3094,0,0,800,0,2450,3094,3094,2450,2550,800,0,0,1200,0,0,0,0,182,0,"White"
"235",27,2307,0,9067,0,1,2941,2884,2563,842,0,2808,0,0,1585,688,3393,2808,2808,2941,3393,1154,0,1585,688,0,1,0,1,182,0,"White"
"236",22,2536,0,9053,0,1,2533,2136,2965,2512,1,2652,0,0,0,0,2579,1326,1326,2533,2579,0,0,0,0,1,0,1,0,100,1,"White"
"237",42,1508,0,9025,0,1,0,0,1105,4928,0,2912,0,0,1678,1678,2706,0,1680,2706,2314,1678,1776,32,1604,0,1,0,1,5,1,"White"
"238",52,5345,0,9074,48,1,5114,5469,5131,5664,1,5434,0,0,0,NA,5239,5434,5434,5114,5239,0,0,0,0,1,0,1,0,182,0,"White"
"239",36,13263,0,8983,48,1,9137,25421,8757,9738,1,5434,0,0,3575,7241,9137,5223,5223,9137,5133,0,3575,7241,8102,1,0,0,0,180,1,"White"
"240",33,4257,0,9018,0,1,4500,4500,4960,3069,0,4186,0,0,32,1698,4500,4186,4186,4500,4846,32,1208,1593,1698,0,0,0,0,182,0,"White"
"241",44,2241,0,9018,48,1,0,7298,1650,18,1,5434,0,0,0,0,3696,5434,5434,3696,2068,0,0,0,0,1,0,0,0,182,0,"Black"
"242",52,11809,0,9046,48,1,11907,11776,11340,12212,1,5434,0,0,12012,12012,11907,2508,2508,11907,11907,11907,12012,5400,9000,0,0,0,0,92,1,"White"
"243",45,3092,0,9025,0,1,3750,3217,2800,2600,1,3354,0,0,3750,3550,3575,2064,2064,3575,2317,0,3750,3550,0,0,0,0,0,120,1,"White"
"244",38,24953,0,8990,48,1,21377,18323,41677,18437,1,5434,0,0,12000,12000,29785,2090,2090,29785,83955,0,12000,14000,12000,0,1,0,1,81,1,"White"
"245",40,5661,0,9046,48,1,5142,7116,4846,5540,0,5434,0,0,143,147,5505,5434,5434,5142,5505,4849,143,0,147,1,0,0,0,182,0,"Black"
"246",38,4299,0,8997,48,1,5618,4710,4276,2590,1,5434,0,0,1110,930,5214,5434,5434,5214,5511,1110,1319,930,585,0,1,0,1,182,0,"White"
"247",32,5745,1,9018,0,1,723,9267,7533,5458,1,4186,0,0,7537,6710,7192,1127,1127,7192,583,7537,6710,15559,9943,0,0,0,0,58,1,"White"
"248",28,2683,0,9025,41,1,4692,1853,1590,2595,0,4576,0,0,2295,2295,4969,2640,2640,4969,3620,0,2295,3101,3210,0,0,0,0,113,1,"White"
"249",44,3719,0,9053,48,1,4488,4612,2831,2944,0,5434,0,0,1788,3693,4605,5434,5434,4488,4605,1732,0,1788,3693,0,0,0,0,182,0,"White"
"250",42,8075,1,9060,48,1,0,11230,9725,11345,1,5434,1,1,19142,19142,28457,1881,1881,9625,28457,7021,19142,10250,10750,0,1,0,1,73,1,"White"
"251",35,4136,0,8976,0,1,4154,5572,4179,2640,1,4186,0,0,797,3162,4846,4186,4186,4846,2077,797,2609,3162,2895,1,0,1,0,182,0,"White"
"252",38,17987,1,9039,0,1,21294,16138,18032,16482,1,4186,0,0,2152,2152,6439,0,0,6439,27033,2152,0,1888,0,0,0,0,0,7,1,"White"
"253",47,2461,0,8990,44,1,5105,2682,1809,249,1,4888,0,0,3964,3964,4854,0,0,4854,3058,3964,1828,6032,0,1,0,0,0,92,1,"Black"
"254",29,2410,1,9046,0,1,0,3300,3300,3038,1,3172,1,1,8813,8813,3300,854,854,3300,3300,1540,8813,6025,5314,0,1,0,1,57,1,"White"
"255",29,6109,1,8997,48,1,5548,7331,5885,5674,1,5434,1,1,1566,1566,7693,836,836,7693,3074,1566,2173,4236,4582,1,0,1,0,36,1,"White"
"256",23,3014,1,9039,0,1,0,3078,4401,4579,0,4186,0,0,1194,1194,4969,0,0,4969,6159,1194,0,0,0,1,0,0,0,36,1,"White"
"257",32,5500,0,9046,0,1,5500,5500,5500,5500,1,4186,0,0,6152,6961,6050,2093,2093,5500,6050,1396,6152,6961,7742,0,0,0,0,99,1,"White"
"258",29,1923,0,8983,0,1,0,0,3692,4000,0,3718,0,0,236,0,3692,3718,3718,3692,367,236,0,0,0,0,0,0,0,182,0,"Other"
"259",26,1900,0,9046,0,1,188,1273,3922,2214,0,2964,0,0,0,0,1450,2964,2964,1213,1450,217,0,0,0,0,1,0,1,182,0,"White"
"260",23,3567,1,9060,0,1,4285,4223,4100,1662,0,4082,0,0,5310,5310,4992,1005,1005,4285,4992,759,5310,5310,5400,1,0,0,0,59,1,"White"
"261",52,7962,0,9018,48,1,9375,9375,9375,3721,1,5434,0,0,1125,1125,9375,627,2926,9375,7933,1125,0,7800,7800,1,0,1,0,30,1,"White"
"262",42,3177,0,9025,38,1,3255,3308,2686,3461,0,4238,0,0,358,358,2762,4238,4238,2762,2266,0,0,358,0,1,0,1,0,182,0,"White"
"263",52,6729,0,8997,0,1,6650,6103,6720,7443,1,4186,0,0,1838,4232,7062,2576,2576,7062,3851,1838,4232,5131,4617,0,0,0,0,120,1,"White"
"264",47,4702,0,9053,0,1,4486,5400,4154,4770,1,4186,0,0,1426,0,5234,4186,4186,4486,5234,1803,0,1426,0,1,0,1,0,182,0,"Black"
"265",44,2893,0,8990,0,1,2897,2342,3620,2714,0,3146,0,0,151,950,3439,3146,3146,3439,1962,0,0,151,950,0,1,0,0,182,0,"White"
"266",44,2949,0,8983,48,1,0,2270,4446,5079,0,5434,0,0,2029,3240,5846,3135,3135,5846,3614,2029,3240,5078,4924,1,0,1,0,128,1,"White"
"267",24,490,1,9004,10,1,0,422,224,1314,1,1586,0,0,2258,0,0,183,183,0,1129,0,2258,1617,2634,0,0,0,0,30,1,"Black"
"268",40,6959,0,9074,48,1,5681,6780,7707,7666,1,5434,0,0,0,0,0,209,209,5681,0,0,0,0,0,0,1,0,1,72,1,"White"
"269",30,1199,0,9025,27,1,0,0,3971,824,1,3016,1,1,2409,0,3355,1972,1972,3355,1518,0,0,0,2409,0,1,0,1,182,0,"White"
"270",22,5859,1,9004,0,1,5801,7014,5464,5156,0,4186,0,0,6562,6562,4883,1127,1127,4883,4597,0,6562,5196,6062,0,0,0,0,64,1,"White"
"271",30,4287,0,9060,0,1,4459,4459,4129,4102,1,4186,0,0,140,140,4459,4186,4186,4459,4459,1029,0,0,140,0,0,0,0,182,0,"White"
"272",37,3317,1,9004,0,1,4866,3768,1749,2887,0,4160,0,0,3329,3329,5391,638,638,5391,3700,3329,2803,2070,3762,0,1,0,0,50,1,"White"
"273",39,2932,0,9081,0,1,0,3408,4258,4061,0,4004,0,0,904,3597,4217,4004,4004,3408,4217,1259,0,904,3597,0,1,0,0,182,0,"Black"
"274",48,2809,1,9032,48,1,0,6716,3625,896,1,5434,0,0,2277,0,7013,836,836,7013,7242,2277,0,0,0,0,0,0,0,36,1,"White"
"275",53,5049,0,9025,0,1,5137,5632,4750,4677,0,4186,0,0,3802,4480,4493,2576,2576,4493,2518,0,3802,4480,3651,0,1,0,1,120,1,"White"
"276",33,9045,0,9032,0,1,12781,4869,5681,12849,1,4186,0,0,547,0,10469,2415,2415,10469,6381,547,0,0,0,0,0,0,0,182,0,"White"
"277",26,711,0,9011,0,1,0,0,555,2289,1,1378,0,0,0,0,972,689,689,972,771,0,0,0,0,1,0,1,0,182,0,"Black"
"278",23,1136,0,8976,0,1,1985,801,43,1717,1,1794,0,0,0,0,0,1725,1725,0,480,0,0,0,0,0,1,0,1,182,0,"White"
"279",32,5452,0,9060,48,1,0,8000,7631,6179,0,5434,0,0,9103,9103,8000,2090,2090,8000,8000,1580,9103,10000,14800,0,0,0,0,80,1,"White"
"280",29,8000,0,9074,0,1,8000,8000,8000,8000,1,4186,0,0,0,0,8500,4186,4186,8000,8500,4121,0,0,0,0,1,0,1,182,0,"White"
"281",37,919,0,9039,0,1,0,0,2275,1400,0,1768,0,0,2575,0,2275,1768,1768,2275,2525,0,0,0,2575,1,0,0,0,182,0,"White"
"282",32,2097,0,9025,27,1,2394,1760,2330,1905,1,2990,0,0,1407,0,2304,2990,2990,2304,2486,0,0,1407,0,0,0,0,0,182,0,"Black"
"283",33,4648,0,9060,0,1,5500,6058,3889,3144,0,4186,0,0,3179,3179,5500,2254,4186,5500,5500,1160,0,3179,0,0,1,0,1,106,1,"White"
"284",30,4235,0,9046,0,1,4924,4665,3441,3909,0,4186,0,0,792,1975,0,3220,3220,4924,0,6048,792,1975,3808,1,0,0,0,148,1,"White"
"285",24,979,0,9074,17,1,0,920,1486,1507,0,1898,0,0,0,0,0,1898,1898,332,0,607,0,0,0,1,0,1,0,182,0,"White"
"286",37,2204,1,9074,34,1,0,2973,3013,2829,0,3770,0,0,2339,2339,2215,145,145,2910,2215,952,2339,2971,3157,1,0,1,0,26,1,"White"
"287",34,988,0,9018,22,1,0,0,3439,515,1,2470,0,0,270,270,4250,2470,2470,4250,2609,0,0,270,0,0,1,0,1,182,0,"Black"
"288",31,8086,0,9074,48,1,7956,7450,9060,7879,1,5434,0,0,1002,57,6482,5434,5434,7956,6482,5805,1002,523,57,0,1,0,1,182,0,"White"
"289",38,7050,1,8990,48,1,6646,7804,6346,7404,1,5434,0,0,7385,7385,7754,1045,3971,7754,6978,7385,8616,1077,4492,1,0,0,0,43,1,"Hispanic"
"290",27,5233,1,9039,0,1,5304,5376,5299,4954,0,4186,0,0,5835,5835,5445,0,0,5445,5394,5835,7333,0,0,1,0,1,0,7,1,"White"
"291",22,4262,0,8990,0,1,3917,4220,4696,4216,1,4186,0,0,2268,4943,3819,1983,1983,3819,2001,2268,4943,7150,0,0,0,0,0,99,1,"White"
"292",35,1979,0,9039,44,1,0,0,4755,3161,0,4940,0,0,353,5967,4755,3610,3610,4755,2817,353,2705,5967,3467,1,0,0,0,182,0,"Black"
"293",49,3893,1,9025,45,1,4195,3878,3884,3614,0,5070,1,1,3227,4950,2707,975,975,2707,0,3227,4950,4189,4874,0,1,0,1,43,1,"White"
"294",33,8938,1,9025,0,1,10750,8000,8000,9000,1,4186,0,0,4096,4096,9333,322,322,9333,6153,4096,5250,1500,0,0,0,0,0,22,1,"White"
"295",49,8333,0,9039,0,1,6555,7570,7580,11629,1,4186,0,0,956,0,9608,4186,4186,9608,6000,956,0,0,0,0,0,0,0,182,0,"White"
"296",30,1715,1,9039,39,1,0,0,3894,2964,1,4316,0,0,3218,0,3894,166,1162,3894,3204,3218,0,4224,2201,0,0,0,0,15,1,"White"
"297",26,3512,0,9053,41,1,3743,3307,3456,3543,1,4576,0,0,0,0,3167,4576,4576,3743,3167,1452,0,0,0,1,0,1,0,182,0,"Black"
"298",25,1911,0,9025,0,1,2577,1546,1735,1787,0,2106,0,0,3280,3280,2824,1215,1215,2824,2471,0,3280,3160,3698,0,1,0,0,114,1,"White"
"299",48,1157,0,9018,0,1,807,1496,1239,1087,0,1326,0,0,0,0,948,1326,1326,948,526,0,0,0,0,0,1,0,0,182,0,"White"
"300",30,5862,0,9011,48,1,7376,7513,6556,2003,0,5434,0,0,86,3088,8691,3494,3494,8691,6948,86,3088,11676,6318,1,0,1,0,122,1,"White"
"301",26,1898,0,9074,40,1,0,3816,3384,391,1,4498,1,1,1017,1017,3555,0,4152,3816,3555,2885,1017,2541,4053,0,1,0,1,8,1,"White"
"302",22,1850,1,9046,25,1,1910,1072,2136,2281,0,2782,1,1,1826,1826,2858,107,107,1910,2858,2234,1826,1383,0,0,1,0,1,16,1,"Black"
"303",45,452,0,8983,0,1,0,0,561,1248,0,1326,0,0,0,0,0,51,51,0,406,0,0,0,0,1,0,1,0,14,1,"White"
"304",41,6799,1,9081,48,1,6318,7077,6348,7452,1,5434,0,0,2412,2412,6633,627,627,6318,6633,2851,2412,4662,5132,0,1,0,1,30,1,"White"
"305",48,10541,0,9011,0,1,10668,10499,10499,10499,1,4186,0,0,36,0,11232,4186,4186,11232,17658,0,36,0,0,0,1,0,1,182,0,"Black"
"306",23,670,0,9067,0,1,0,0,1538,1141,1,1326,0,0,982,444,1251,1326,1326,1538,1251,550,0,982,444,0,1,0,1,182,0,"Black"
"307",54,3904,1,8997,0,1,3759,4413,3562,3882,0,4004,0,0,2284,2284,3041,154,154,3041,3364,2284,2366,2228,2366,1,0,1,0,16,1,"White"
"308",50,5563,1,9067,0,1,6050,5585,5834,4784,0,4186,0,0,4999,4999,5300,805,805,6050,5300,4898,4999,5346,5557,0,0,0,0,43,1,"White"
"309",49,4391,0,8990,0,1,4306,4406,4481,4370,0,4186,0,0,1282,3875,4639,2351,2351,4639,5615,1282,3875,4071,4272,0,1,0,1,113,1,"White"
"310",47,954,1,8997,20,1,0,1693,1902,221,0,2262,1,1,1320,1320,2024,522,522,2024,1106,1320,1814,1979,2073,0,1,0,1,51,1,"Black"
"311",40,4130,1,9032,47,1,4096,4364,4068,3994,0,5278,1,1,2008,2008,4779,203,203,4779,4304,2008,5135,4740,5530,0,1,0,1,15,1,"White"
"312",25,4088,1,9046,0,1,3966,4368,3816,4200,0,4134,0,0,150,0,4567,159,159,3966,4567,656,0,0,150,1,0,1,0,51,1,"White"
"313",30,3359,0,9032,42,1,2631,3332,3817,3658,1,4680,0,0,300,0,3658,4680,4680,3658,3909,300,0,0,0,1,0,0,0,182,0,"Black"
"314",50,3294,0,9067,0,1,3918,3250,2864,3145,0,3458,0,0,2625,5019,3992,3458,3458,3918,3992,1844,0,2625,5019,0,0,0,0,182,0,"White"
"315",44,7158,0,9067,0,1,7120,7120,7270,7120,0,4186,0,0,0,0,7400,2415,2415,7120,7400,7400,0,0,0,0,1,0,1,128,1,"White"
"316",46,1094,0,8997,0,1,0,2126,1532,718,0,1768,0,0,0,0,1119,1768,1768,1119,80,0,0,0,0,1,0,0,0,182,0,"White"
"317",43,9889,0,9032,48,1,9624,9894,10473,9566,1,5434,0,0,4404,4404,9736,0,3443,9736,13207,4404,3131,7551,15439,0,0,0,0,14,1,"White"
"318",28,1677,0,9060,33,1,0,4278,1563,868,0,3666,0,0,85,85,5892,1269,1269,4278,5892,794,85,275,0,0,1,0,0,86,1,"Black"
"319",47,8120,0,8997,0,1,8158,7081,10632,6609,1,4186,0,0,0,0,7081,805,805,7081,10277,0,0,0,0,0,0,0,0,43,1,"White"
"320",47,4735,0,9039,0,1,0,6249,6563,6126,1,4186,0,0,241,6074,7026,2392,2392,7026,5253,241,6074,6908,4600,0,0,0,0,100,1,"White"
"321",46,8672,0,9046,48,1,7449,8817,8772,9649,1,5434,0,0,6180,6180,9425,627,627,7449,9425,4909,6180,5837,7749,0,0,0,0,182,0,"White"
"322",38,1377,0,9046,31,1,0,0,4600,909,1,3458,0,0,690,600,2522,3458,3458,4600,2522,0,0,690,600,0,1,0,1,182,0,"Black"
"323",34,796,0,8983,17,1,0,1640,116,1428,0,1924,0,0,844,844,2403,0,592,2403,1862,844,2175,2422,1044,1,0,1,0,1,1,"White"
"324",26,3452,0,8983,0,1,3029,3561,3861,3357,1,3562,0,0,21,0,3865,3014,3014,3865,1785,21,0,0,49,1,0,1,0,182,0,"Black"
"325",23,1003,0,9032,0,1,0,0,2832,1179,1,1924,0,0,471,3009,3143,814,962,3143,3009,471,3009,3953,2240,1,0,1,0,84,1,"White"
"326",41,1996,0,9039,45,1,0,0,3689,4296,0,5018,0,0,999,999,3689,2316,2316,3689,1884,0,999,0,0,0,0,0,0,94,1,"White"
"327",40,826,0,8997,19,1,0,0,1867,1436,0,2080,0,0,1687,508,2065,1600,1920,2065,552,0,1687,508,0,0,1,0,1,152,1,"White"
"328",38,9409,0,8983,0,1,9518,9786,9250,9083,1,4186,0,0,0,0,12547,3381,3381,12547,1542,0,0,0,0,1,0,0,0,156,1,"White"
"329",36,525,0,9011,0,1,0,0,1650,450,1,1326,0,0,0,0,450,1326,1326,450,1350,0,0,0,0,0,1,0,1,182,0,"White"
"330",48,1239,0,9018,0,1,1669,1516,1686,85,0,1612,0,0,0,0,966,806,806,966,0,0,0,0,0,0,1,0,0,114,1,"White"
"331",47,3318,0,9039,42,1,3568,3249,2614,3841,0,4654,0,0,328,3874,3889,2864,2864,3889,2995,328,2729,3874,2376,1,0,1,0,120,1,"White"
